customer_id,loan_amount_ngn,tenure_months,interest_rate,age,gender,employment_status,monthly_income_ngn,residence_type,bureau_score,existing_loans_count,debt_to_income_ratio,mobile_phone_usage_days,savings_balance_ngn,loan_purpose,region,application_channel,default_target
CUST004010,77651,6,0.188,34,F,Employed,43427,Family,323,0,0.056,325,3831,Business,North-West,Branch,0
CUST004011,37315,3,0.313,24,F,Self-employed,118442,Rented,76,0,0.033,727,3856,Emergency,North-East,Branch,0
CUST004012,6723,6,0.245,56,F,Employed,35938,Rented,371,0,0.008,1463,3360,Business,South-West,Online,0
CUST004013,11136,24,0.196,30,F,Self-employed,563929,Rented,360,3,0,1785,6362,Business,South-West,Online,0
CUST004014,46092,12,0.277,39,M,Self-employed,95441,Family,242,0,0.011,1736,1329,Business,South-West,Online,0
CUST004015,33028,3,0.228,18,M,Employed,112727,Owned,612,2,0.022,1656,532,Business,North-East,Agent,0
CUST004016,18125,12,0.292,45,F,Self-employed,190871,Family,73,0,0.002,1775,7736,Emergency,North-West,Agent,0
CUST004017,20394,6,0.292,50,F,Employed,80579,Family,406,0,0.012,720,52253,Medical,South-East,Online,0
CUST004018,83734,6,0.3,30,F,Self-employed,100555,Rented,144,0,0.042,1036,10129,Medical,South-West,Online,0
CUST004019,19511,6,0.349,18,M,Employed,31742,Owned,466,1,0.036,1195,17067,Emergency,South-West,Agent,0
CUST004020,32672,12,0.246,55,F,Employed,41325,Rented,211,1,0.016,954,9937,Business,North-Central,Agent,0
CUST004021,490864,12,0.259,42,F,Employed,59661,Owned,556,1,0.178,1791,13430,Education,South-West,Online,0
CUST004022,6578,6,0.317,59,M,Self-employed,17939,Owned,90,0,0.019,678,5434,Business,North-East,Branch,0
CUST004023,3935,12,0.278,38,M,Unemployed,352292,Rented,322,2,0,785,3030,Emergency,North-West,Online,0
CUST004024,92995,6,0.186,50,M,Employed,17097,Rented,96,0,0.169,646,29211,Business,South-East,Agent,0
CUST004025,16084,12,0.323,54,M,Employed,18368,Rented,50,0,0.024,419,9162,Emergency,North-East,Agent,0
CUST004026,24788,3,0.189,51,F,Employed,60496,Owned,580,1,0.026,421,8006,Emergency,South-South,Agent,0
CUST004027,14222,12,0.209,20,M,Employed,98541,Rented,276,0,0.003,1637,44691,Business,North-West,Online,0
CUST004028,26588,12,0.197,47,F,Self-employed,26894,Rented,154,0,0.016,1730,6540,Emergency,North-West,Online,0
CUST004029,247272,12,0.193,20,F,Self-employed,34044,Rented,70,0,0.117,398,10507,Business,North-West,Branch,0
CUST004030,95087,6,0.184,35,F,Self-employed,44430,Owned,153,0,0.066,1579,1793,Business,North-West,Online,0
CUST004031,102198,12,0.189,40,M,Employed,62086,Family,456,2,0.026,1317,10744,Business,South-South,Agent,0
CUST004032,6637,3,0.255,25,M,Employed,121381,Rented,257,1,0.005,341,14421,Emergency,North-Central,Online,0
CUST004033,9123,12,0.223,26,F,Employed,26263,Rented,152,2,0.006,855,10201,Business,South-East,Branch,0
CUST004034,1203,3,0.202,19,F,Employed,37607,Rented,440,0,0.002,1607,15000,Business,South-East,Branch,0
CUST004035,13749,3,0.292,19,M,Self-employed,91110,Owned,191,2,0.015,1072,1804,Business,South-West,Agent,0
CUST004036,114467,12,0.218,44,M,Employed,219280,Owned,272,2,0.009,548,7497,Business,South-South,Branch,0
CUST004037,67530,12,0.183,65,M,Employed,163485,Rented,266,2,0.006,319,2963,Emergency,North-Central,Agent,0
CUST004038,27838,3,0.251,56,F,Employed,91229,Rented,25,0,0.026,1481,47109,Emergency,South-West,Agent,0
CUST004039,35356,24,0.233,53,F,Self-employed,6227,Rented,260,2,0.055,1694,1981,Medical,North-Central,Agent,1
CUST004040,15888,24,0.234,22,M,Self-employed,22880,Owned,159,0,0.007,884,4722,Business,South-East,Online,0
CUST004041,46430,12,0.256,18,F,Self-employed,25274,Family,293,0,0.039,180,7041,Emergency,South-West,Online,0
CUST004042,91039,6,0.294,39,M,Employed,182704,Rented,217,2,0.024,1786,16025,Business,North-East,Agent,0
CUST004043,5223,12,0.285,27,F,Employed,18627,Rented,452,2,0.007,1102,2217,Emergency,North-East,Online,0
CUST004044,52030,6,0.339,62,F,Employed,11052,Rented,314,1,0.266,82,15283,Business,North-Central,Agent,0
CUST004045,111181,6,0.268,41,F,Employed,91845,Owned,269,0,0.054,657,8204,Emergency,South-West,Agent,0
CUST004046,22067,24,0.26,32,F,Employed,103390,Rented,242,0,0.002,347,951,Emergency,South-South,Online,0
CUST004047,84190,24,0.216,50,M,Employed,26095,Rented,148,3,0.029,504,3446,Emergency,South-West,Online,0
CUST004048,1064041,24,0.308,67,F,Employed,36825,Rented,395,1,0.371,1778,4184,Business,North-East,Agent,0
CUST004049,32041,6,0.204,40,F,Employed,347611,Rented,659,0,0.003,1205,7453,Emergency,South-South,Online,0
CUST004050,58219,6,0.263,31,F,Employed,13175,Owned,118,0,0.194,1312,2931,Medical,South-West,Online,0
CUST004051,14977,6,0.252,35,M,Employed,19083,Owned,358,1,0.033,817,62193,Business,South-West,Agent,0
CUST004052,45138,6,0.292,42,M,Self-employed,117327,Owned,424,0,0.019,748,3389,Consumer,South-South,Online,0
CUST004053,63090,6,0.336,39,M,Employed,67965,Owned,133,0,0.052,500,68433,Business,South-South,Online,0
CUST004054,45881,6,0.341,61,M,Self-employed,55611,Rented,106,1,0.047,905,36017,Business,North-Central,Online,0
CUST004055,10682,12,0.209,61,M,Employed,10913,Owned,234,1,0.017,1542,7102,Consumer,North-West,Online,0
CUST004056,46519,12,0.225,54,M,Employed,20894,Owned,349,3,0.042,921,2664,Business,North-Central,Agent,0
CUST004057,209952,12,0.318,24,F,Self-employed,42503,Family,576,0,0.131,1446,11930,Business,South-West,Agent,0
CUST004058,62215,12,0.268,43,F,Employed,482914,Owned,290,0,0.003,60,18945,Emergency,South-East,Online,0
CUST004059,115195,3,0.257,41,M,Unemployed,33381,Rented,47,0,0.296,1129,16122,Emergency,South-West,Branch,0
CUST004060,27325,3,0.301,30,M,Employed,11720,Owned,151,2,0.234,464,3867,Emergency,North-Central,Branch,0
CUST004061,89311,12,0.282,58,F,Employed,36733,Rented,153,1,0.057,632,10599,Emergency,North-West,Online,0
CUST004062,50773,12,0.345,23,M,Employed,27212,Rented,273,2,0.054,1663,182524,Emergency,South-South,Agent,0
CUST004063,11601,12,0.279,38,Other,Employed,112899,Family,494,0,0.002,1677,15189,Education,North-East,Online,0
CUST004064,53221,3,0.259,24,F,Self-employed,3381,Owned,299,0,0.8,741,8213,Business,South-East,Agent,0
CUST004065,11047,6,0.272,35,M,Employed,28349,Owned,731,2,0.018,1571,8358,Business,North-East,Online,0
CUST004066,16992,12,0.317,32,F,Employed,287869,Owned,254,0,0.002,548,1961,Business,North-West,Online,0
CUST004067,45578,12,0.284,25,F,Employed,118807,Family,476,1,0.009,565,4913,Consumer,South-East,Online,0
CUST004068,51880,24,0.29,69,M,Self-employed,64179,Rented,300,1,0.01,1567,26834,Education,South-East,Online,0
CUST004069,8716,12,0.345,33,F,Employed,32434,Owned,621,0,0.008,378,918,Emergency,South-West,Online,0
CUST004070,128641,12,0.285,66,F,Employed,125741,Family,154,0,0.024,535,7246,Emergency,North-East,Online,0
CUST004071,72143,12,0.245,20,F,Employed,120760,Rented,269,0,0.012,1478,355,Business,South-West,Online,0
CUST004072,15589,12,0.298,62,F,Employed,17405,Rented,188,2,0.022,1080,25097,Medical,South-West,Branch,0
CUST004073,5738,12,0.292,26,F,Employed,200416,Rented,38,1,0.001,400,22722,Business,South-West,Online,0
CUST004074,30519,24,0.182,69,F,Self-employed,698811,Rented,350,0,0,287,13169,Medical,North-West,Agent,0
CUST004075,21266,12,0.259,64,F,Unemployed,38505,Owned,264,0,0.012,1397,28685,Emergency,North-West,Online,0
CUST004076,41596,24,0.306,43,F,Unemployed,19707,Family,80,2,0.027,1701,2952,Education,South-East,Online,1
CUST004077,23488,6,0.265,43,M,Employed,144892,Owned,177,0,0.007,569,4039,Business,South-East,Online,0
CUST004078,3265,12,0.313,47,F,Employed,166905,Owned,211,2,0.001,391,14394,Emergency,South-South,Branch,0
CUST004079,22787,12,0.257,44,M,Employed,44867,Owned,366,1,0.011,1317,31974,Emergency,South-East,Branch,0
CUST004080,25166,3,0.347,33,M,Employed,15980,Owned,326,0,0.182,690,1395,Business,South-South,Agent,0
CUST004081,77683,12,0.23,65,M,Self-employed,96617,Rented,36,3,0.015,808,4028,Business,South-South,Online,0
CUST004082,15711,3,0.196,68,M,Employed,2454,Family,410,0,0.418,288,10378,Medical,North-West,Branch,0
CUST004083,272231,12,0.253,21,M,Employed,69923,Rented,537,1,0.082,768,1264,Business,South-South,Agent,0
CUST004084,3662,12,0.272,68,M,Self-employed,1785,Rented,84,4,0.046,1446,2137,Business,South-South,Agent,0
CUST004085,175150,3,0.239,36,F,Employed,37479,Rented,292,3,0.372,622,900,Emergency,North-Central,Online,0
CUST004086,27745,6,0.221,51,M,Employed,225736,Family,178,0,0.005,1250,8831,Emergency,South-East,Branch,0
CUST004087,101874,12,0.294,23,M,Employed,641219,Rented,271,0,0.004,197,11115,Emergency,North-Central,Online,0
CUST004088,39965,12,0.244,62,F,Employed,190118,Rented,596,0,0.004,1741,16011,Business,North-West,Branch,0
CUST004089,142552,6,0.287,32,F,Employed,72044,Family,282,0,0.095,1205,12475,Medical,North-West,Online,0
CUST004090,22814,12,0.312,27,M,Employed,101613,Rented,53,4,0.006,1275,13362,Education,South-West,Online,0
CUST004091,9717,12,0.309,59,F,Employed,77114,Family,697,1,0.003,396,3943,Business,North-West,Agent,0
CUST004092,199706,12,0.244,53,F,Employed,19276,Rented,403,0,0.211,539,7343,Emergency,North-West,Online,0
CUST004093,31692,3,0.277,63,M,Employed,95359,Owned,460,1,0.031,1425,5928,Education,North-Central,Online,0
CUST004094,47375,24,0.256,57,F,Self-employed,40753,Family,339,0,0.012,960,4511,Business,South-East,Branch,0
CUST004095,159803,3,0.328,23,F,Employed,143596,Rented,154,0,0.122,1785,74009,Business,South-West,Online,0
CUST004096,10526,12,0.329,61,F,Employed,210572,Owned,396,0,0.001,1274,14489,Education,South-West,Agent,0
CUST004097,74205,12,0.238,57,M,Employed,36742,Rented,358,1,0.04,676,7314,Business,North-West,Online,0
CUST004098,17892,6,0.196,23,M,Employed,55186,Rented,142,0,0.011,1108,1459,Education,South-South,Agent,1
CUST004099,30989,12,0.208,32,M,Employed,78323,Family,374,0,0.007,894,2049,Business,North-Central,Agent,0
CUST004100,39605,6,0.242,46,M,Employed,76351,Owned,479,3,0.021,1003,1866,Business,South-East,Online,0
CUST004101,6001,12,0.276,42,M,Self-employed,674484,Family,342,0,0,270,4956,Business,South-West,Agent,0
CUST004102,14262,12,0.292,36,F,Employed,44164,Owned,257,1,0.008,870,32488,Business,North-West,Online,0
CUST004103,183741,12,0.236,31,F,Self-employed,7596,Family,504,1,0.476,1354,2502,Medical,North-Central,Online,0
CUST004104,105180,12,0.293,20,M,Self-employed,47746,Rented,60,0,0.054,738,5985,Education,South-West,Online,0
CUST004105,33685,12,0.339,67,M,Self-employed,488897,Family,385,0,0.002,1159,48888,Business,South-East,Branch,0
CUST004106,48617,12,0.291,59,M,Employed,93775,Rented,32,0,0.013,151,24722,Business,South-East,Online,0
CUST004107,25512,12,0.207,63,M,Self-employed,67363,Rented,159,0,0.007,1165,10171,Business,South-South,Online,0
CUST004108,184960,6,0.279,31,F,Employed,15907,Owned,592,0,0.541,1639,12506,Business,South-South,Branch,0
CUST004109,28554,12,0.272,56,F,Unemployed,51588,Owned,247,5,0.013,696,1391,Consumer,North-East,Branch,0
CUST004110,47964,24,0.328,56,M,Self-employed,322523,Owned,279,3,0.002,901,4935,Medical,North-East,Branch,0
CUST004111,143664,6,0.24,38,M,Self-employed,201409,Rented,124,0,0.029,950,2721,Emergency,North-Central,Branch,0
CUST004112,14287,6,0.252,28,M,Employed,294024,Rented,305,2,0.002,590,5392,Consumer,South-West,Online,0
CUST004113,235754,6,0.282,67,F,Employed,15273,Owned,151,1,0.725,402,5866,Medical,South-West,Online,1
CUST004114,5787,6,0.269,27,F,Self-employed,134961,Owned,310,4,0.002,1245,3547,Emergency,South-West,Agent,0
CUST004115,256676,3,0.302,32,M,Employed,6266,Rented,251,1,0.8,1304,1827,Business,North-Central,Branch,0
CUST004116,23220,6,0.187,47,M,Employed,54192,Owned,315,0,0.013,275,1884,Education,North-East,Agent,1
CUST004117,27139,6,0.276,61,M,Self-employed,84497,Family,336,1,0.015,1411,3071,Business,South-South,Online,0
CUST004118,3759,12,0.201,34,M,Employed,218459,Owned,156,0,0,629,1529,Business,North-East,Online,0
CUST004119,21041,6,0.234,46,F,Self-employed,166897,Rented,448,1,0.005,525,83823,Business,South-West,Online,0
CUST004120,10427,12,0.292,34,M,Employed,240290,Rented,261,0,0.001,912,331,Business,South-South,Online,0
CUST004121,17515,12,0.207,50,F,Self-employed,280142,Owned,193,0,0.001,1599,148088,Emergency,North-East,Branch,0
CUST004122,30798,24,0.233,55,F,Employed,55138,Rented,647,1,0.005,1487,43145,Medical,South-East,Online,0
CUST004123,114616,12,0.3,38,M,Self-employed,13839,Owned,138,0,0.207,1077,12691,Business,South-East,Agent,0
CUST004124,46589,3,0.291,64,F,Self-employed,111134,Owned,164,0,0.041,1566,13533,Business,South-South,Agent,0
CUST004125,52533,24,0.195,68,M,Unemployed,152092,Rented,343,0,0.003,1694,57877,Emergency,North-West,Branch,0
CUST004126,9753,12,0.278,31,F,Employed,32971,Family,320,0,0.007,936,12855,Emergency,North-East,Online,0
CUST004127,12620,6,0.205,27,M,Self-employed,64999,Rented,553,0,0.007,151,6680,Business,North-Central,Online,0
CUST004128,314415,3,0.223,59,M,Unemployed,127383,Owned,62,1,0.183,399,8899,Business,North-West,Agent,0
CUST004129,15029,3,0.258,40,F,Employed,323726,Rented,151,1,0.004,159,21577,Business,South-South,Online,0
CUST004130,264990,3,0.199,56,M,Employed,12769,Rented,236,0,0.8,358,192118,Emergency,South-South,Agent,1
CUST004131,27128,3,0.349,56,M,Self-employed,231827,Owned,373,0,0.014,1527,24180,Medical,North-Central,Online,0
CUST004132,36415,24,0.208,31,F,Employed,56086,Owned,503,0,0.006,93,4004,Emergency,South-West,Online,0
CUST004133,131194,12,0.313,64,F,Employed,49953,Family,255,0,0.069,92,2193,Emergency,North-East,Online,0
CUST004134,167087,12,0.321,39,F,Employed,237007,Rented,605,3,0.019,518,26580,Emergency,South-South,Online,0
CUST004135,31793,12,0.349,69,F,Employed,33029,Rented,253,0,0.028,964,3669,Education,North-East,Agent,0
CUST004136,22790,12,0.253,58,M,Self-employed,108021,Owned,68,0,0.004,80,16196,Consumer,North-Central,Online,1
CUST004137,33958,12,0.329,45,M,Self-employed,27979,Owned,234,2,0.033,1704,4060,Consumer,South-South,Online,0
CUST004138,54477,24,0.343,64,F,Self-employed,47659,Rented,309,0,0.016,688,29793,Education,South-East,Online,0
CUST004139,105827,6,0.209,26,F,Employed,303455,Owned,357,1,0.012,402,11331,Emergency,South-East,Agent,0
CUST004140,36500,24,0.262,40,M,Employed,95559,Family,273,2,0.004,1428,7940,Business,South-West,Branch,0
CUST004141,76317,12,0.19,24,F,Self-employed,245214,Rented,111,0,0.005,185,2116,Education,South-East,Online,0
CUST004142,259375,3,0.286,41,F,Employed,6285,Owned,307,1,0.8,420,123333,Education,South-South,Branch,0
CUST004143,57386,12,0.279,60,F,Unemployed,255557,Rented,253,0,0.005,1381,2965,Emergency,South-South,Agent,0
CUST004144,52785,12,0.215,54,F,Self-employed,19431,Rented,340,0,0.049,620,12384,Medical,North-East,Branch,0
CUST004145,5868,24,0.316,26,M,Employed,29997,Owned,235,0,0.003,1405,8733,Business,South-South,Online,0
CUST004146,1545,6,0.186,55,M,Self-employed,36106,Family,208,0,0.001,577,6451,Emergency,South-West,Branch,0
CUST004147,57875,12,0.317,24,F,Employed,90632,Owned,350,1,0.017,1085,14832,Medical,North-East,Agent,0
CUST004148,32409,3,0.185,40,F,Self-employed,92214,Rented,113,0,0.022,960,5527,Business,North-West,Online,0
CUST004149,19579,6,0.292,42,F,Employed,117483,Rented,237,0,0.008,514,45592,Business,North-Central,Online,0
CUST004150,48641,3,0.193,63,F,Self-employed,90472,Rented,338,0,0.035,438,11510,Emergency,South-West,Online,0
CUST004151,33776,12,0.223,68,M,Employed,91936,Rented,549,1,0.007,115,1937,Business,South-West,Agent,0
CUST004152,140552,12,0.303,39,M,Employed,42808,Owned,554,1,0.083,1319,4564,Business,South-South,Agent,0
CUST004153,40268,6,0.228,60,F,Employed,76873,Family,180,3,0.02,654,2605,Business,North-West,Agent,0
CUST004154,14819,12,0.267,24,M,Unemployed,97088,Rented,150,0,0.003,1418,13132,Emergency,South-West,Online,0
CUST004155,119157,6,0.336,23,M,Employed,12605,Family,507,0,0.529,1068,19287,Education,North-Central,Online,0
CUST004156,27985,3,0.188,53,F,Employed,107637,Rented,346,2,0.016,848,3144,Business,North-Central,Online,0
CUST004157,68312,12,0.318,63,F,Employed,76365,Rented,109,0,0.024,792,17282,Education,North-West,Agent,0
CUST004158,20478,3,0.191,39,F,Self-employed,190894,Owned,281,0,0.007,543,20525,Medical,North-Central,Agent,0
CUST004159,16650,12,0.202,52,M,Self-employed,314151,Rented,632,1,0.001,615,13087,Business,South-West,Agent,0
CUST004160,40175,3,0.2,66,M,Employed,334881,Family,429,3,0.008,1304,52550,Business,North-East,Online,0
CUST004161,36878,3,0.349,64,M,Employed,1757,Rented,259,3,0.8,1740,11041,Business,South-East,Agent,0
CUST004162,64588,12,0.211,50,F,Employed,23140,Rented,443,1,0.049,1480,47239,Business,South-South,Agent,0
CUST004163,26307,12,0.332,38,F,Employed,19547,Rented,310,1,0.037,652,8943,Business,South-West,Agent,0
CUST004164,4009,3,0.348,28,M,Self-employed,62001,Owned,402,2,0.008,1093,19609,Emergency,South-South,Agent,0
CUST004165,21604,12,0.245,30,M,Self-employed,28990,Owned,450,1,0.015,326,50676,Emergency,South-South,Online,0
CUST004166,94144,12,0.287,20,M,Employed,175177,Owned,325,0,0.013,1613,619,Business,North-West,Online,0
CUST004167,25416,12,0.312,30,F,Employed,28591,Rented,232,0,0.023,1217,934,Business,South-East,Online,0
CUST004168,27020,3,0.247,67,M,Employed,75020,Rented,404,1,0.03,68,75354,Emergency,South-West,Online,0
CUST004169,118616,12,0.208,58,M,Employed,25285,Family,288,2,0.081,390,2174,Business,South-East,Agent,0
CUST004170,15454,12,0.254,51,M,Employed,69365,Rented,369,1,0.005,877,16023,Emergency,South-West,Agent,0
CUST004171,5702,3,0.311,45,F,Employed,3456,Owned,132,1,0.171,156,28972,Business,North-Central,Online,0
CUST004172,29948,12,0.313,57,M,Self-employed,28909,Family,118,0,0.027,165,2337,Education,South-West,Agent,0
CUST004173,20312,24,0.219,51,M,Employed,8685,Rented,193,1,0.021,52,6678,Emergency,South-West,Online,0
CUST004174,11390,12,0.21,49,M,Employed,202962,Family,338,0,0.001,1184,12033,Medical,North-West,Online,0
CUST004175,29423,12,0.336,40,M,Self-employed,67862,Owned,365,1,0.012,1740,6049,Consumer,South-West,Online,0
CUST004176,65500,12,0.187,41,F,Employed,52482,Rented,231,0,0.019,1573,5589,Education,North-East,Agent,0
CUST004177,35912,12,0.305,18,M,Self-employed,38766,Rented,512,1,0.024,1290,82787,Medical,South-West,Agent,0
CUST004178,52489,12,0.188,41,M,Employed,48937,Rented,102,0,0.017,893,7732,Business,North-East,Agent,0
CUST004179,320004,12,0.322,20,F,Employed,192013,Rented,218,2,0.045,1032,9039,Business,South-West,Branch,0
CUST004180,24065,12,0.334,34,F,Employed,59984,Family,321,1,0.011,500,9413,Emergency,South-South,Online,0
CUST004181,50717,6,0.231,24,M,Employed,38906,Rented,207,0,0.05,1334,334788,Emergency,South-South,Agent,0
CUST004182,19711,6,0.193,27,M,Employed,8782,Rented,150,3,0.072,359,871,Business,North-Central,Branch,0
CUST004183,13152,12,0.262,36,F,Unemployed,32709,Family,524,0,0.009,179,2440,Emergency,North-East,Online,0
CUST004184,17999,3,0.231,41,F,Employed,52552,Family,111,0,0.026,239,6864,Business,South-East,Online,0
CUST004185,20444,12,0.251,26,F,Self-employed,90188,Rented,652,0,0.005,1616,1773,Emergency,South-West,Branch,0
CUST004186,55902,24,0.293,67,F,Self-employed,107245,Rented,228,0,0.006,1178,5434,Education,South-East,Branch,0
CUST004187,608584,12,0.216,32,F,Employed,130938,Rented,508,0,0.084,450,13837,Business,South-South,Online,0
CUST004188,15378,24,0.241,66,M,Self-employed,51411,Rented,58,0,0.003,950,6778,Business,South-West,Branch,0
CUST004189,22027,12,0.313,39,M,Employed,22141,Rented,253,2,0.026,976,1625,Emergency,South-East,Agent,0
CUST004190,33666,3,0.289,34,F,Employed,48995,Family,340,0,0.066,364,4544,Emergency,South-West,Branch,0
